driverId,constructorId,circuitId,prevPoints,constructorPosition,gridPosition,q3,podium
35,2,1,2,5,19,89239.0,0
37,1,11,2,3,4,80117.0,1
37,1,8,8,3,8,76632.0,0
37,1,17,4,3,7,105877.0,0
67,5,24,2,10,10,102713.0,0
67,5,18,0,10,6,80250.0,0
67,5,17,2,7,10,99321.0,0
154,208,35,4,4,3,97531.0,1
154,208,13,8,4,7,123081.0,0
154,210,18,4,5,8,68517.0,0
154,208,35,6,4,7,97934.0,0
154,208,1,6,2,8,89013.0,0
154,208,24,15,4,6,100997.0,0
154,208,7,12,3,7,74645.0,1
154,208,4,15,3,3,82424.0,0
154,210,22,6,8,7,91961.0,0
154,210,70,4,7,6,65480.0,0
154,208,11,8,3,2,81366.0,1
154,208,13,6,5,9,108561.0,1
154,210,13,8,5,5,122122.0,0
154,208,11,15,4,3,79595.0,0
154,208,20,15,4,5,89959.0,1
154,208,69,2,4,8,96587.0,0
154,210,10,1,8,6,72851.0,0
154,208,3,6,6,10,94484.0,0
154,208,11,0,6,10,84181.0,0
154,210,4,4,6,7,76911.0,0
154,208,17,0,8,8,97905.0,0
154,208,22,15,4,4,91365.0,1
154,208,17,8,3,6,95364.0,0
154,208,69,12,4,3,97155.0,1
154,210,6,4,8,8,73349.0,0
154,208,3,8,3,7,93008.0,1
154,210,22,6,5,5,89761.0,0
154,208,22,15,6,8,93967.0,0
154,210,3,0,7,9,90763.0,0
154,208,15,15,4,8,107788.0,0
154,210,10,2,6,6,72544.0,0
155,15,22,2,6,3,91700.0,1
155,15,2,4,5,10,96820.0,0
155,15,17,8,4,3,95784.0,0
155,15,5,3,9,10,88122.0,0
155,15,14,12,6,8,85109.0,0
807,10,35,6,7,8,98266.0,0
807,4,14,4,5,6,80049.0,0
807,15,18,8,7,10,89582.0,0
807,10,1,4,5,7,106030.0,0
807,4,9,8,5,10,86386.0,0
807,15,69,8,7,4,97296.0,0
807,4,71,2,8,8,95285.0,0
807,211,9,1,5,3,86082.0,0
807,210,17,2,7,9,94604.0,0
807,10,12,0,8,8,98752.0,0
807,10,17,10,3,8,116366.0,0
807,3,11,1,7,10,81710.0,0
807,4,17,8,5,7,92532.0,0
807,10,32,4,4,5,79330.0,0
807,4,9,4,8,5,88856.0,0
807,10,13,6,4,7,107543.0,0
807,10,14,12,5,9,82836.0,0
807,10,24,6,4,7,100501.0,0
807,210,70,0,7,9,65385.0,0
807,10,9,2,5,4,98329.0,0
807,10,11,2,8,10,82847.0,0
807,10,10,0,8,4,103501.0,0
807,15,14,1,8,3,84065.0,0
807,15,22,12,7,7,91644.0,0
807,4,24,8,6,7,98282.0,0
807,10,10,6,5,8,75510.0,0
807,10,6,6,5,5,74726.0,0
807,10,9,2,5,8,92172.0,0
807,15,35,2,7,7,98237.0,0
807,4,3,6,5,7,89570.0,0
807,10,10,4,5,9,78014.0,0
807,4,1,8,5,7,83532.0,0
807,4,13,8,8,7,104982.0,0
807,10,22,4,4,9,92142.0,0
807,10,2,1,4,8,94489.0,0
807,210,1,0,7,10,77735.0,0
807,10,2,8,5,7,121712.0,0
807,210,80,4,6,9,93062.0,0
807,4,71,2,5,6,93289.0,0
807,210,24,4,7,7,82886.0,0
807,10,69,4,7,6,97141.0,0
807,4,15,10,5,8,98264.0,0
807,10,18,6,4,8,72104.0,0
807,4,3,6,8,7,89842.0,0
807,4,69,10,4,7,94215.0,0
807,10,24,6,5,7,101686.0,0
807,3,14,8,7,8,83037.0,0
807,10,32,8,5,10,80788.0,0
807,4,10,8,4,7,72560.0,0
807,10,9,10,8,14,114382.0,0
807,210,9,8,7,6,86338.0,0
807,3,2,8,7,5,111001.0,0
807,4,7,4,7,10,73271.0,0
807,210,79,1,7,9,88146.0,0
807,4,13,1,6,12,104542.0,0
807,10,9,8,5,9,93673.0,0
807,10,18,4,7,6,73206.0,0
807,10,70,0,5,5,69278.0,0
808,4,1,8,4,6,85247.0,1
808,4,24,2,5,10,100901.0,0
808,4,13,0,5,10,112303.0,0
808,4,11,6,5,7,81229.0,0
808,4,7,4,4,10,74085.0,0
808,4,5,2,4,7,86296.0,0
811,3,11,2,7,9,82343.0,0
813,3,24,4,8,3,101226.0,0
813,3,69,10,8,9,97842.0,0
813,208,7,2,5,6,75329.0,0
813,3,4,4,6,1,82285.0,1
813,3,12,25,7,3,98475.0,0
814,10,14,1,7,9,84304.0,0
814,10,12,0,8,10,98992.0,0
814,10,3,4,5,5,93235.0,0
814,10,15,4,7,6,107241.0,0
814,10,9,2,5,21,90736.0,0
814,10,4,12,5,10,82233.0,0
814,10,10,6,8,9,104889.0,0
814,10,17,1,8,8,96190.0,0
814,10,7,6,8,8,74705.0,0
814,10,1,2,5,9,89305.0,0
814,10,13,0,7,9,108890.0,0
815,211,71,10,4,4,92317.0,0
815,211,73,1,5,5,101593.0,0
815,211,14,1,4,4,79720.0,0
815,10,6,12,6,7,76808.0,0
815,9,1,18,1,6,76274.0,0
815,9,22,10,1,2,88263.0,1
815,211,76,1,4,7,76311.0,0
815,9,73,25,1,2,101641.0,1
815,9,21,18,2,3,89808.0,1
815,9,9,19,1,4,101616.0,1
815,9,34,18,1,3,91335.0,0
815,15,17,18,4,8,96524.0,0
815,10,22,8,4,5,91961.0,0
815,9,18,12,1,9,72321.0,0
815,10,22,6,7,9,97229.0,0
815,9,21,10,2,2,74446.0,0
815,211,3,18,3,5,53790.0,1
815,9,75,0,2,4,78890.0,0
815,9,3,12,1,5,89537.0,1
815,9,70,4,1,8,65202.0,0
815,10,13,6,6,4,108599.0,0
815,9,69,18,1,9,94645.0,0
815,1,24,10,5,8,101068.0,0
815,10,7,8,4,8,73018.0,0
815,9,15,9,1,2,109434.0,1
815,10,2,4,4,7,94319.0,0
815,9,6,19,1,3,71629.0,1
815,10,3,1,2,4,94346.0,1
815,10,71,6,4,9,95337.0,0
815,9,77,18,1,1,88265.0,1
815,10,18,1,4,9,72165.0,0
815,9,14,8,1,8,80062.0,0
815,10,2,10,4,9,91658.0,0
815,9,79,25,1,1,86841.0,1
815,10,13,8,4,6,107407.0,0
815,10,15,4,4,17,104582.0,0
815,1,14,0,5,8,84502.0,0
815,9,77,18,1,3,87807.0,1
815,9,4,12,2,8,77701.0,0
815,9,24,15,1,9,84171.0,0
815,15,2,4,4,9,97698.0,1
815,10,71,6,5,7,98691.0,1
815,10,69,6,7,10,94594.0,0
815,9,73,11,1,3,100495.0,1
815,10,14,10,5,8,82814.0,0
815,9,24,6,1,2,84052.0,1
815,10,24,12,4,8,100519.0,0
815,9,3,15,1,2,89846.0,1
815,9,79,18,2,4,89036.0,0
815,9,4,12,1,5,79420.0,1
815,10,24,2,4,8,98374.0,0
815,10,18,6,4,5,69598.0,0
815,9,71,10,2,8,105337.0,0
815,9,77,12,3,1,88200.0,0
815,9,70,12,1,3,63990.0,0
815,9,32,15,2,4,76342.0,1
815,10,10,1,5,10,72774.0,0
815,1,4,8,6,8,82069.0,0
815,10,13,6,9,4,121894.0,0
815,9,6,10,1,9,71573.0,0
815,9,73,12,1,6,101917.0,1
815,9,70,15,1,4,64168.0,0
815,9,69,15,2,3,93134.0,1
815,9,14,8,2,8,80611.0,0
815,9,34,25,1,4,90445.0,1
815,10,22,8,4,7,89260.0,0
815,15,3,0,6,8,93394.0,0
815,9,5,2,2,6,83706.0,1
815,10,73,0,6,8,102547.0,1
815,9,18,15,2,4,68483.0,0
815,1,68,1,5,9,86153.0,0
815,10,17,0,9,8,92758.0,0
815,9,1,12,3,3,78240.0,1
815,10,73,15,5,7,103515.0,1
815,9,13,6,1,2,113765.0,0
815,9,39,7,1,5,70416.0,0
815,10,6,6,5,7,74902.0,1
815,10,4,0,7,9,83782.0,0
815,10,6,15,6,9,72154.0,0
815,10,32,10,5,9,80716.0,0
815,10,24,4,5,4,101184.0,0
815,10,14,4,6,10,85944.0,0
815,10,17,10,7,7,96865.0,0
815,9,14,12,1,5,80688.0,1
815,9,13,15,1,2,107045.0,1
815,9,39,18,1,7,71880.0,0
815,9,11,8,1,9,77045.0,1
815,9,4,4,1,11,72061.0,0
815,211,5,8,3,3,109321.0,1
815,211,20,12,3,9,86704.0,0
815,1,2,0,7,9,114136.0,0
815,9,79,15,1,4,87460.0,0
815,211,13,8,4,8,102532.0,0
815,9,69,1,1,9,95173.0,0
815,10,14,10,5,7,84626.0,0
815,9,17,18,1,2,93982.0,1
815,211,70,2,4,6,63868.0,0
815,9,22,25,1,4,89709.0,1
815,9,39,18,1,5,71077.0,0
815,9,14,10,1,13,81206.0,0
815,1,69,2,5,7,97452.0,0
815,9,32,12,1,4,78128.0,1
815,9,18,15,1,4,75601.0,0
815,9,13,10,1,2,104462.0,1
815,211,13,8,7,7,104706.0,0
817,4,6,0,8,6,71218.0,0
817,4,69,4,5,9,93488.0,0
817,4,9,2,5,7,86182.0,0
817,9,17,24,5,7,97540.0,0
817,4,14,6,5,5,79839.0,0
817,9,11,10,4,4,82774.0,1
817,9,3,2,4,7,93832.0,0
817,9,6,15,3,5,72998.0,1
817,9,17,10,3,5,93033.0,0
817,9,3,12,3,4,89545.0,0
817,4,9,4,6,8,86009.0,0
817,4,70,8,6,8,81192.0,0
817,9,13,25,2,5,127911.0,1
817,4,71,12,5,5,92364.0,0
817,4,13,12,6,4,102061.0,0
817,4,76,8,5,8,76543.0,0
817,9,24,12,3,5,95401.0,0
817,4,20,10,5,6,86223.0,1
817,4,21,15,3,5,74520.0,1
817,9,24,10,4,5,101444.0,0
817,9,6,10,3,1,70810.0,1
817,9,4,25,3,6,76818.0,0
817,9,34,12,3,5,90895.0,0
817,9,7,25,3,6,71116.0,0
817,5,9,6,7,5,90757.0,0
817,9,1,8,4,8,85589.0,0
817,9,10,15,2,5,77273.0,0
817,9,9,4,2,8,100606.0,1
817,9,14,25,2,9,85709.0,0
817,5,20,4,7,6,90528.0,0
817,1,1,10,4,7,79032.0,0
817,9,70,25,2,5,69466.0,0
817,9,11,12,3,3,80280.0,1
817,9,70,6,3,5,69980.0,0
817,9,32,1,4,5,80399.0,0
817,9,6,12,3,1,73622.0,1
817,9,13,18,2,5,107216.0,1
817,9,4,12,3,3,82680.0,0
817,9,73,6,3,2,103966.0,0
817,9,15,10,2,3,105854.0,1
817,9,7,18,3,4,73166.0,0
817,9,9,10,3,4,90618.0,0
817,9,6,15,2,3,76384.0,1
817,9,7,15,2,6,75589.0,1
817,1,71,26,3,5,104156.0,0
817,1,14,10,3,2,79995.0,1
817,9,11,8,2,4,83391.0,1
817,9,1,8,3,8,82152.0,0
817,1,69,12,3,6,93808.0,0
817,1,9,6,3,6,86899.0,0
817,9,9,12,3,6,87099.0,0
817,1,34,2,3,10,91382.0,0
817,9,15,12,3,6,96996.0,0
817,9,14,15,3,16,96841.0,0
817,9,22,15,3,3,88306.0,1
817,9,18,15,2,6,71540.0,0
817,9,71,12,2,6,99635.0,0
817,9,3,12,3,5,90854.0,0
817,9,17,12,3,2,95917.0,0
817,9,10,15,2,3,74726.0,1
817,9,15,12,3,3,99840.0,1
817,9,4,12,2,3,86285.0,1
817,9,22,25,2,4,91240.0,0
817,9,14,18,2,6,82389.0,0
817,9,18,15,3,14,69330.0,0
817,9,17,12,3,6,91948.0,1
817,9,69,8,2,3,95509.0,1
817,1,24,0,5,13,85045.0,0
817,9,32,15,2,4,79133.0,1
817,5,17,0,7,7,95998.0,0
817,213,32,2,8,4,77382.0,0
817,4,5,15,5,5,111595.0,0
817,9,18,12,3,11,67780.0,0
817,9,2,18,3,4,90595.0,1
817,9,3,0,4,13,94051.0,0
817,9,2,18,2,4,93467.0,1
817,9,24,4,2,3,99589.0,0
817,9,22,15,2,6,94075.0,0
817,9,69,6,2,5,97244.0,1
817,5,14,1,7,7,84209.0,0
817,9,15,10,2,2,103115.0,1
817,1,4,2,3,7,77622.0,0
817,1,3,7,3,6,89927.0,0
817,4,14,13,5,7,79864.0,0
817,4,4,12,8,13,78106.0,0
817,9,13,10,3,6,103863.0,1
817,4,3,6,5,7,53957.0,0
817,1,7,4,4,9,83749.0,0
817,1,21,6,3,6,74826.0,0
817,4,3,1,5,6,88417.0,0
817,9,7,15,3,6,72557.0,1
817,9,17,12,2,2,114455.0,0
817,9,70,25,3,4,64896.0,1
817,9,73,15,3,10,103414.0,1
817,9,15,15,4,2,104428.0,1
817,9,4,10,3,6,80175.0,1
817,9,6,8,4,4,76041.0,0
817,215,7,0,6,5,72178.0,0
818,5,6,0,7,10,75703.0,0
818,5,11,4,7,8,84720.0,0
818,5,7,4,7,8,76162.0,0
818,5,1,0,6,6,105864.0,0
821,15,35,0,7,8,98405.0,0
822,3,10,18,3,2,76759.0,1
822,131,24,25,1,20,94973.0,0
822,3,7,10,6,4,75550.0,0
822,131,70,18,1,3,63537.0,1
822,131,69,25,1,1,92029.0,1
822,131,70,15,1,1,62939.0,1
822,131,32,25,1,6,75338.0,1
822,131,34,13,1,2,88605.0,1
822,131,9,15,1,1,85093.0,1
822,131,14,10,1,4,97833.0,1
822,131,15,18,1,6,100810.0,1
822,131,70,18,1,1,64251.0,1
822,131,73,18,1,2,101027.0,1
822,131,1,0,2,3,82481.0,1
822,3,22,0,3,3,93128.0,0
822,131,13,15,1,3,103094.0,0
822,131,7,12,1,3,72177.0,1
822,131,6,25,2,3,72223.0,0
822,3,17,10,3,5,97143.0,0
822,3,2,30,3,8,113179.0,0
822,3,11,18,4,3,83354.0,0
822,3,14,15,3,3,84697.0,0
822,3,15,12,3,8,106187.0,0
822,131,17,15,1,3,91865.0,0
822,131,3,8,2,1,88769.0,1
822,131,71,15,1,3,93289.0,1
822,131,9,25,1,9,87376.0,1
822,131,11,18,1,3,76530.0,1
822,51,4,6,5,7,79608.0,0
822,131,22,10,1,6,87651.0,0
822,131,2,15,1,5,90758.0,0
822,131,7,15,1,6,71101.0,0
822,131,11,18,1,2,73554.0,1
822,131,70,12,1,4,80701.0,1
822,131,18,8,1,1,68469.0,1
822,131,17,18,1,3,91625.0,1
822,131,3,4,2,3,88124.0,1
822,131,18,18,1,1,68322.0,1
822,3,73,15,4,8,105246.0,0
822,51,3,8,4,6,91560.0,0
822,131,4,15,1,2,75643.0,1
822,131,13,16,1,2,101763.0,1
822,131,9,0,1,1,85154.0,1
822,131,9,15,1,2,84616.0,0
822,131,6,18,1,2,70252.0,1
822,131,24,18,1,1,96231.0,1
822,3,69,15,3,3,96906.0,0
822,3,71,8,3,3,98920.0,1
822,3,24,10,3,3,101025.0,1
822,3,32,1,5,8,79551.0,0
822,51,21,4,5,7,90439.0,0
822,51,79,10,5,5,89475.0,0
822,131,32,10,1,4,76958.0,1
822,131,69,12,1,3,93568.0,0
822,131,69,26,1,9,93475.0,0
822,131,71,15,1,16,104710.0,0
822,131,4,18,1,2,76213.0,1
822,3,4,12,3,4,85694.0,0
822,131,77,15,1,2,87622.0,1
822,3,7,12,3,4,75102.0,1
822,3,70,15,3,6,69319.0,0
822,131,71,18,1,3,91956.0,1
822,131,76,10,1,2,75203.0,1
822,131,14,18,1,2,78956.0,0
822,3,9,10,3,4,93149.0,0
822,131,4,25,1,1,75406.0,1
822,131,73,18,1,1,100495.0,1
822,3,14,4,4,5,82388.0,0
822,3,13,8,5,8,107612.0,0
822,131,6,18,1,5,71441.0,0
822,3,13,4,4,6,128049.0,1
822,3,1,4,4,15,108147.0,0
822,3,69,0,9,9,97836.0,0
822,3,15,12,3,7,105676.0,0
822,131,3,18,1,2,87553.0,0
822,131,18,10,1,3,67441.0,0
822,131,69,18,1,3,92616.0,0
822,3,22,10,3,3,93024.0,0
822,131,11,18,1,2,95918.0,0
822,131,4,16,1,3,76873.0,1
822,3,32,10,3,6,80448.0,1
822,131,9,6,2,4,86217.0,0
822,131,10,12,1,2,71416.0,1
822,131,9,18,2,3,86328.0,1
822,131,34,18,1,2,90147.0,0
822,131,70,15,2,5,64049.0,1
822,131,34,0,2,3,90376.0,0
822,131,73,15,2,10,102659.0,0
822,131,70,12,2,5,64035.0,1
822,131,24,4,1,2,95271.0,1
822,131,3,4,1,1,53377.0,0
822,131,14,15,1,19,79555.0,1
822,3,71,1,4,2,96536.0,0
822,131,39,15,1,3,69222.0,1
822,131,7,10,1,2,70857.0,1
822,3,13,10,3,3,108537.0,0
822,3,17,4,4,5,96296.0,0
822,3,14,2,3,6,84127.0,0
822,131,1,10,1,2,80598.0,1
822,131,3,26,1,4,88256.0,1
822,131,24,10,1,2,94956.0,0
822,131,17,18,1,1,91547.0,1
822,131,75,26,1,2,76754.0,1
822,131,21,18,1,1,73609.0,1
822,3,3,8,3,5,93381.0,0
822,3,4,12,4,7,83522.0,0
822,3,7,10,4,7,73670.0,1
822,131,24,15,1,6,83036.0,0
822,131,5,10,1,1,82998.0,1
822,131,14,15,1,3,79354.0,1
822,131,13,18,1,4,103415.0,1
822,131,22,18,1,3,87293.0,1
822,131,15,18,1,5,97146.0,0
822,131,71,10,1,4,92632.0,1
822,51,78,1,8,9,85058.0,0
822,131,15,15,1,4,96702.0,0
822,131,14,12,1,4,79656.0,1
822,131,3,18,1,3,89586.0,1
822,131,75,16,1,1,78348.0,1
822,131,22,18,1,2,88059.0,1
822,3,70,6,5,2,68846.0,1
822,3,4,6,5,4,86632.0,0
822,3,17,4,6,7,116282.0,0
822,3,3,4,6,3,94247.0,0
822,131,71,12,1,1,91387.0,1
825,210,1,2,4,7,82099.0,0
825,210,32,0,6,7,76886.0,0
825,1,1,8,1,4,105745.0,1
825,210,78,0,7,10,81500.0,0
825,210,34,1,7,9,92930.0,0
825,210,13,0,5,9,124933.0,0
825,1,14,0,5,5,85314.0,0
825,1,13,0,5,7,128679.0,0
825,1,15,1,6,9,106250.0,0
825,1,70,2,6,6,69515.0,0
825,1,9,6,6,5,98417.0,0
825,210,15,1,8,9,111573.0,0
825,210,69,1,6,8,93481.0,0
825,210,15,1,8,6,91575.0,0
825,210,10,2,6,5,72200.0,0
825,1,71,1,5,11,99629.0,0
825,210,77,10,5,10,89588.0,0
825,210,21,2,8,8,89164.0,0
825,1,18,4,5,7,70969.0,0
825,210,79,1,7,4,87767.0,0
825,210,4,8,6,8,76922.0,0
825,1,69,10,5,7,97706.0,0
825,210,3,0,3,7,91808.0,0
825,210,3,4,7,6,89358.0,0
825,210,18,2,9,9,69037.0,0
825,210,9,8,5,7,87244.0,0
826,5,9,0,7,9,100707.0,0
826,5,4,0,9,9,77573.0,0
826,5,15,1,7,7,104469.0,0
826,5,6,2,7,7,71271.0,0
826,9,9,12,4,7,93636.0,0
826,9,6,0,4,5,76182.0,0
826,9,17,1,3,6,96399.0,1
826,213,21,4,7,8,74696.0,0
826,9,11,8,4,7,83332.0,1
826,213,3,12,7,6,53906.0,0
826,9,15,12,4,4,104745.0,0
826,9,24,12,4,9,101933.0,0
826,9,32,8,4,4,80398.0,0
826,5,1,8,6,8,107368.0,0
830,9,15,4,3,4,96813.0,1
830,9,11,26,3,1,74572.0,1
830,9,71,15,3,9,92310.0,0
830,9,69,18,2,2,92361.0,1
830,9,32,25,1,3,77263.0,1
830,9,32,15,3,2,76171.0,0
830,9,13,10,1,11,113159.0,0
830,9,39,12,1,2,70029.0,1
830,9,73,8,2,6,102023.0,0
830,9,24,25,3,2,95139.0,1
830,5,32,12,7,8,80710.0,0
830,9,14,15,3,5,80615.0,0
830,9,75,25,2,3,78746.0,1
830,9,21,18,2,3,74498.0,1
830,9,69,25,1,2,94448.0,1
830,9,69,26,1,6,95081.0,1
830,9,78,26,1,1,83778.0,1
830,9,3,25,2,1,88997.0,1
830,9,15,10,3,2,96334.0,1
830,9,5,15,2,2,108055.0,0
830,9,3,8,2,3,87678.0,1
830,9,18,25,3,5,67778.0,1
830,5,11,6,7,9,83679.0,0
830,9,24,18,3,6,95589.0,1
830,9,24,19,2,1,95246.0,1
830,5,15,4,7,8,105798.0,0
830,9,11,15,2,7,74849.0,1
830,9,9,10,1,4,86203.0,1
830,9,4,26,1,2,79073.0,1
830,9,24,8,1,1,83824.0,1
830,9,70,18,3,2,80489.0,1
830,9,34,10,3,4,89409.0,0
830,9,22,18,2,3,91178.0,1
830,9,3,25,1,1,89708.0,1
830,9,39,26,1,1,70342.0,1
830,9,24,25,1,1,83445.0,1
830,9,13,25,1,14,103665.0,1
830,9,11,25,1,10,78823.0,1
830,9,6,10,3,4,72496.0,0
830,9,80,25,1,2,93104.0,1
830,9,18,25,1,1,70727.0,1
830,9,4,18,2,2,76777.0,1
830,5,71,2,7,9,98924.0,0
830,9,39,2,2,1,68885.0,1
830,9,11,26,2,3,75840.0,0
830,9,14,25,1,2,80307.0,1
830,9,13,15,2,2,106893.0,0
830,9,2,10,3,3,90541.0,1
830,9,22,25,3,4,88332.0,1
830,9,32,12,3,2,76574.0,1
830,9,70,25,1,1,64313.0,0
830,9,1,19,1,1,76732.0,1
830,9,79,26,2,3,88991.0,1
830,9,18,12,2,4,71485.0,1
830,9,17,12,3,5,92089.0,0
830,9,4,12,3,4,76357.0,1
830,9,22,25,1,1,88197.0,1
830,9,17,26,1,1,93660.0,1
830,9,18,25,1,3,71877.0,0
830,9,70,12,3,2,63439.0,1
830,9,9,18,2,3,85325.0,1
830,9,73,12,3,9,105570.0,0
830,9,9,19,2,4,86176.0,1
830,9,6,15,3,3,70641.0,0
830,9,69,18,3,16,93658.0,0
830,9,77,26,3,4,88461.0,1
830,9,73,15,1,3,101706.0,1
830,9,6,25,1,4,71666.0,1
830,9,32,18,2,3,79054.0,0
830,9,73,25,1,2,100391.0,1
830,9,7,2,3,3,70937.0,1
830,9,34,15,3,4,90705.0,1
830,9,70,25,1,1,63720.0,1
830,9,22,10,1,1,88877.0,1
830,9,70,26,1,1,63841.0,1
830,9,34,25,1,1,89990.0,1
830,9,70,18,3,4,63840.0,1
830,9,75,19,2,3,76904.0,1
830,9,20,18,2,3,85562.0,1
830,9,9,26,1,1,86720.0,1
830,9,70,25,1,1,64391.0,1
830,9,1,15,3,4,81320.0,1
830,9,39,25,1,1,70567.0,1
830,9,13,26,1,6,106168.0,1
830,9,11,26,1,2,76612.0,1
830,9,10,10,2,4,74834.0,1
830,9,7,25,1,2,72000.0,1
830,9,4,25,1,2,71403.0,1
830,9,77,19,2,3,87653.0,1
830,9,24,18,2,1,82109.0,1
830,9,21,18,1,1,74746.0,1
830,9,21,25,2,1,87999.0,1
830,9,7,25,1,1,81299.0,1
830,9,4,25,2,3,76292.0,1
830,9,4,4,3,4,83087.0,1
830,5,2,8,5,6,111981.0,0
830,9,3,15,3,5,88752.0,0
830,9,13,18,2,3,101778.0,1
830,9,11,18,3,4,80557.0,0
830,9,78,18,2,7,81282.0,1
830,9,17,8,3,5,91796.0,0
830,9,9,18,3,3,90313.0,1
830,5,17,8,6,9,97194.0,0
830,9,77,26,1,1,87472.0,1
830,9,3,26,1,1,89179.0,1
830,5,1,2,7,5,85434.0,0
830,9,18,25,2,2,68372.0,1
830,9,32,25,2,3,76225.0,1
830,9,4,10,3,5,76816.0,1
830,9,5,18,2,2,83196.0,1
830,9,1,10,3,4,81879.0,0
830,9,6,26,1,1,71365.0,1
830,9,4,25,1,1,72272.0,1
830,9,7,26,1,1,85858.0,1
830,9,11,18,1,3,75273.0,0
830,9,9,10,3,4,88130.0,0
830,9,70,6,1,1,64983.0,1
830,9,32,25,1,1,77775.0,1
830,9,34,19,1,2,91176.0,1
830,9,9,25,1,2,101055.0,0
830,9,71,15,3,7,95161.0,0
830,9,70,4,3,8,71153.0,1
830,9,7,25,3,5,73414.0,0
830,9,69,18,2,1,92910.0,1
830,9,73,12,3,4,101069.0,0
830,9,15,6,2,4,103328.0,0
830,9,2,8,2,3,93420.0,1
830,9,14,0,2,7,82411.0,0
830,9,24,10,3,6,97328.0,0
830,9,18,25,3,4,68925.0,0
830,9,79,25,1,1,87241.0,1
830,9,71,15,2,2,91867.0,1
830,9,14,18,1,7,80022.0,0
830,9,15,10,2,2,89728.0,1
830,9,24,25,3,4,82945.0,0
830,9,22,6,1,1,89304.0,1
830,9,15,25,1,8,111395.0,0
830,9,14,26,1,7,80306.0,1
830,9,78,10,3,2,80520.0,1
830,9,80,26,3,5,92797.0,0
830,9,6,19,1,2,70576.0,1
830,9,10,25,3,4,71822.0,0
830,9,13,12,3,7,122769.0,1
830,9,32,18,3,2,74785.0,1
830,9,22,10,3,3,89057.0,1
830,9,11,12,3,5,76797.0,0
830,9,1,12,3,5,83485.0,0
830,9,24,15,2,6,99818.0,0
830,9,10,10,3,2,72113.0,1
830,9,9,26,3,4,85276.0,0
830,9,69,8,3,3,92096.0,1
830,9,18,15,3,1,67508.0,1
830,9,32,12,3,4,74758.0,0
831,15,17,10,4,9,98067.0,0
832,6,11,11,3,4,75696.0,0
832,6,9,19,2,1,100983.0,1
832,6,39,15,2,3,70434.0,0
832,6,32,15,2,5,78351.0,0
832,6,80,25,2,2,92410.0,1
832,6,75,10,4,5,79039.0,0
832,6,15,12,2,4,109583.0,1
832,6,78,15,2,7,81041.0,0
832,1,15,10,4,7,97818.0,0
832,6,6,6,4,4,70611.0,1
832,6,1,15,2,2,76185.0,1
832,4,73,2,5,9,103351.0,0
832,4,17,1,5,9,92819.0,0
832,6,6,10,4,4,71630.0,0
832,5,9,4,6,7,91989.0,0
832,6,3,8,2,4,89507.0,1
832,6,4,4,4,2,72734.0,0
832,6,39,4,4,6,71754.0,0
832,6,24,4,3,5,82992.0,1
832,5,4,2,5,8,83643.0,0
832,6,9,8,4,5,87148.0,0
832,6,69,4,4,5,93792.0,0
832,6,24,8,2,3,82824.0,1
832,5,17,2,6,8,96881.0,0
832,1,20,18,4,10,86709.0,0
832,5,1,0,7,7,85582.0,0
832,4,1,6,5,9,83577.0,0
832,6,77,18,1,3,88402.0,1
832,6,21,10,2,4,75233.0,0
832,6,79,10,2,3,87455.0,0
832,6,79,10,4,3,87349.0,0
832,6,18,10,2,7,72357.0,1
832,6,9,15,2,7,86509.0,0
832,6,4,10,2,6,71736.0,0
832,6,22,25,3,6,89850.0,0
832,6,34,4,4,5,90840.0,0
832,6,22,25,2,4,88682.0,1
832,6,70,10,4,3,64581.0,0
832,6,7,10,4,11,89294.0,0
832,4,34,1,4,7,92126.0,0
832,1,21,10,4,10,74911.0,0
832,6,9,10,4,10,87007.0,0
832,1,3,10,4,8,54010.0,0
832,6,17,15,2,7,94297.0,0
832,5,6,8,8,0,76931.0,0
832,6,18,6,3,3,68826.0,0
832,6,78,8,3,5,81840.0,0
832,1,14,10,3,3,79695.0,1
832,1,6,4,4,9,71417.0,0
832,6,73,0,4,4,101016.0,0
832,5,69,0,7,10,97326.0,0
832,6,6,12,2,2,71601.0,1
832,6,3,15,1,3,90687.0,1
832,1,70,15,2,8,63971.0,0
832,6,70,8,2,4,64851.0,1
832,6,7,18,2,3,82096.0,1
832,6,4,0,4,6,77620.0,0
832,4,14,0,4,7,81041.0,0
832,6,13,12,2,1,104297.0,1
832,6,11,11,2,2,77421.0,0
832,6,69,6,3,3,92652.0,1
832,6,32,18,2,1,75946.0,1
832,6,14,4,2,18,80429.0,0
832,6,32,15,3,2,77233.0,0
832,1,71,0,4,5,93222.0,0
832,1,22,8,4,7,88304.0,0
832,6,69,8,3,4,94945.0,1
832,1,10,8,4,7,72897.0,0
832,6,3,8,4,8,90215.0,0
832,1,24,12,3,6,95815.0,0
832,5,24,6,7,10,102708.0,0
832,6,14,10,3,5,79467.0,0
832,6,13,8,3,7,114477.0,0
832,5,6,6,5,6,73162.0,0
832,6,77,12,4,4,88931.0,0
832,6,3,12,4,4,90154.0,0
832,1,34,8,4,6,89522.0,0
832,6,24,15,2,4,84242.0,0
832,4,6,10,4,8,72130.0,0
832,6,14,15,4,6,80462.0,0
832,6,15,15,3,1,90984.0,1
832,6,14,10,3,1,80294.0,1
832,6,71,8,4,2,102510.0,1
