raceId,driverId,constructorId,qualifyingPosition,q1,q2,q3
18,1,1,1,1:26.572,1:25.187,1:26.714
18,9,2,2,1:26.103,1:25.315,1:26.869
18,5,1,3,1:25.664,1:25.452,1:27.079
18,13,6,4,1:25.994,1:25.691,1:27.178
18,2,2,5,1:25.960,1:25.518,1:27.236
18,15,7,6,1:26.427,1:26.101,1:28.527
18,3,3,7,1:26.295,1:26.059,1:28.687
18,14,9,8,1:26.381,1:26.063,1:29.041
18,10,7,9,1:26.919,1:26.164,1:29.593
19,13,6,1,1:35.347,1:34.412,1:35.748
19,8,6,2,1:35.645,1:34.188,1:36.230
19,5,1,3,1:35.227,1:34.759,1:36.613
19,1,1,4,1:35.392,1:34.627,1:36.709
19,15,7,5,1:35.205,1:34.960,1:36.711
19,9,2,6,1:35.794,1:34.811,1:36.727
19,2,2,7,1:35.729,1:34.648,1:36.753
19,17,9,8,1:35.440,1:34.967,1:37.009
19,4,4,9,1:35.983,1:35.140,1:38.450
19,10,7,10,1:35.891,1:35.000,1:39.656
20,9,2,1,1:32.893,1:31.745,1:33.096
20,13,6,2,1:31.937,1:31.188,1:33.123
20,1,1,3,1:32.750,1:31.922,1:33.292
20,8,6,4,1:32.652,1:31.933,1:33.418
20,5,1,5,1:33.057,1:31.718,1:33.488
20,2,2,6,1:33.137,1:31.909,1:33.737
20,15,7,7,1:32.493,1:32.159,1:33.994
20,3,3,8,1:32.903,1:32.185,1:34.015
20,18,11,9,1:32.793,1:32.362,1:35.057
20,4,4,10,1:32.947,1:32.345,1:35.115
21,8,6,1,1:20.701,1:20.784,1:21.813
21,4,4,2,1:21.347,1:20.804,1:21.904
21,13,6,3,1:21.528,1:20.584,1:22.058
21,9,2,4,1:21.423,1:20.597,1:22.065
21,1,1,5,1:21.366,1:20.825,1:22.096
21,5,1,6,1:21.430,1:20.817,1:22.231
21,17,9,7,1:21.494,1:20.984,1:22.429
21,15,7,8,1:21.158,1:20.907,1:22.529
21,2,2,9,1:21.466,1:20.815,1:22.542
21,12,4,10,1:21.409,1:20.894,1:22.699
22,13,6,1,1:25.994,1:26.192,1:27.617
22,5,1,2,1:26.736,1:26.290,1:27.808
22,1,1,3,1:26.192,1:26.477,1:27.923
22,8,6,4,1:26.457,1:26.050,1:27.936
22,9,2,5,1:26.761,1:26.129,1:28.390
22,17,9,6,1:26.773,1:26.466,1:28.417
22,4,4,7,1:26.836,1:26.522,1:28.422
22,15,7,8,1:26.695,1:26.822,1:28.836
22,2,2,9,1:27.107,1:27.607,1:28.882
22,14,9,10,1:26.939,1:26.520,1:29.959
23,13,6,1,1:15.190,1:15.110,1:15.787
23,8,6,2,1:15.717,1:15.404,1:15.815
23,1,1,3,1:15.582,1:15.322,1:15.839
23,5,1,4,1:15.295,1:15.389,1:16.165
23,9,2,5,1:15.977,1:15.483,1:16.171
23,3,3,6,1:15.935,1:15.287,1:16.548
23,4,4,7,1:16.646,1:15.827,1:16.852
23,15,7,8,1:16.306,1:15.598,1:17.203
23,17,9,9,1:16.074,1:15.745,1:17.343
24,1,1,1,1:16.909,1:17.034,1:17.886
24,9,2,2,1:17.471,1:17.679,1:18.498
24,8,6,3,1:17.301,1:17.364,1:18.735
24,4,4,4,1:17.415,1:17.488,1:18.746
24,3,3,5,1:17.991,1:17.891,1:18.844
24,13,6,6,1:17.231,1:17.353,1:19.048
24,5,1,7,1:17.287,1:17.684,1:19.089
24,2,2,8,1:18.082,1:17.781,1:19.633
24,22,11,9,1:18.256,1:18.020,1:20.848
25,8,6,1,1:15.133,1:15.161,1:16.449
25,13,6,2,1:15.024,1:15.041,1:16.490
25,1,1,3,1:15.634,1:15.293,1:16.693
25,4,4,4,1:15.754,1:15.483,1:16.840
25,15,7,5,1:15.521,1:15.362,1:16.920
25,5,1,6,1:15.965,1:15.639,1:16.944
25,9,2,7,1:15.687,1:15.723,1:17.037
25,17,9,8,1:16.020,1:15.488,1:17.233
25,14,9,9,1:15.802,1:15.654,1:17.426
25,10,7,10,1:15.727,1:15.558,1:17.596
26,5,1,1,1:19.957,1:19.597,1:21.049
26,17,9,2,1:20.982,1:19.710,1:21.554
26,8,6,3,1:20.370,1:19.971,1:21.706
26,1,1,4,1:20.288,1:19.537,1:21.835
26,2,2,5,1:21.022,1:19.802,1:21.873
26,4,4,6,1:20.998,1:19.992,1:22.029
26,12,4,7,1:20.818,1:20.115,1:22.491
26,20,5,8,1:20.318,1:20.109,1:23.251
26,13,6,9,1:20.676,1:20.086,1:23.305
27,1,1,1,1:15.218,1:14.603,1:15.666
27,13,6,2,1:14.921,1:14.747,1:15.859
27,5,1,3,1:15.476,1:14.855,1:16.143
27,15,7,4,1:15.560,1:15.122,1:16.191
27,4,4,5,1:15.917,1:14.943,1:16.385
27,8,6,6,1:15.201,1:14.949,1:16.389
27,9,2,7,1:15.985,1:15.109,1:16.521
27,17,9,8,1:15.900,1:15.481,1:17.014
27,20,5,9,1:15.532,1:15.420,1:17.244
27,14,9,10,1:15.975,1:15.338,1:17.503
28,1,1,1,1:19.376,1:19.473,1:20.899
28,5,1,2,1:19.945,1:19.480,1:21.140
28,13,6,3,1:19.578,1:19.068,1:21.191
28,9,2,4,1:20.053,1:19.776,1:21.281
28,10,7,5,1:19.980,1:19.246,1:21.326
28,8,6,6,1:20.006,1:19.546,1:21.516
28,4,4,7,1:20.229,1:19.816,1:21.698
28,17,9,8,1:20.073,1:20.046,1:21.732
28,15,7,9,1:19.942,1:19.486,1:21.767
28,12,4,10,1:20.583,1:20.131,1:22.371
29,13,6,1,1:38.176,1:37.859,1:38.989
29,1,1,2,1:38.464,1:37.954,1:39.199
29,9,2,3,1:38.347,1:38.050,1:39.392
29,8,6,4,1:38.703,1:38.229,1:39.488
29,5,1,5,1:38.656,1:38.120,1:39.937
29,20,5,6,1:38.141,1:37.842,1:40.142
29,15,7,7,1:37.948,1:37.928,1:40.309
29,2,2,8,1:38.738,1:37.859,1:40.631
29,3,3,9,1:38.595,1:38.336,1:40.721
29,7,5,10,1:38.622,1:38.417,1:40.750
30,1,1,1,1:46.887,1:46.088,1:47.338
30,13,6,2,1:46.873,1:46.391,1:47.678
30,5,1,3,1:46.812,1:46.037,1:47.815
30,8,6,4,1:46.960,1:46.298,1:47.992
30,2,2,5,1:47.419,1:46.311,1:48.315
30,4,4,6,1:47.154,1:46.491,1:48.504
30,17,9,7,1:47.270,1:46.814,1:48.736
30,9,2,8,1:47.093,1:46.494,1:48.763
30,7,5,9,1:46.777,1:46.544,1:48.951
30,20,5,10,1:47.152,1:46.804,1:50.319
31,20,5,1,1:35.464,1:35.837,1:37.555
31,5,1,2,1:35.214,1:35.843,1:37.631
31,17,9,3,1:36.001,1:36.306,1:38.117
31,7,5,4,1:35.543,1:36.175,1:38.445
31,3,3,5,1:35.485,1:35.898,1:38.767
31,13,6,6,1:35.536,1:36.676,1:38.894
31,15,7,7,1:35.906,1:36.008,1:39.152
31,4,4,8,1:36.297,1:36.518,1:39.751
31,10,7,9,1:35.737,1:36.525,1:39.787
31,2,2,10,1:35.709,1:36.626,1:39.906
32,13,6,1,1:44.519,1:44.014,1:44.801
32,1,1,2,1:44.501,1:44.932,1:45.465
32,8,6,3,1:44.282,1:44.232,1:45.617
32,9,2,4,1:44.740,1:44.519,1:45.779
32,5,1,5,1:44.311,1:44.207,1:45.873
32,2,2,6,1:45.548,1:44.520,1:45.964
32,20,5,7,1:45.042,1:44.261,1:46.244
32,10,7,8,1:45.184,1:44.441,1:46.328
32,3,3,9,1:45.103,1:44.429,1:46.611
32,6,3,10,1:45.127,1:44.826,1:47.547
33,1,1,1,1:18.071,1:17.462,1:18.404
33,8,6,2,1:18.160,1:17.733,1:18.644
33,5,1,3,1:18.220,1:17.360,1:18.821
33,4,4,4,1:18.290,1:17.871,1:18.852
33,13,6,5,1:18.110,1:17.287,1:18.874
33,9,2,6,1:18.684,1:17.931,1:18.979
33,15,7,7,1:18.501,1:17.541,1:19.026
33,10,7,8,1:17.945,1:17.670,1:19.118
33,20,5,9,1:18.559,1:17.714,1:19.638
33,7,5,10,1:18.593,1:18.102,1:20.167
34,1,1,1,1:35.566,1:34.947,1:36.303
34,8,6,2,1:35.983,1:35.355,1:36.645
34,13,6,3,1:35.971,1:35.135,1:36.889
34,4,4,4,1:35.769,1:35.461,1:36.927
34,5,1,5,1:35.623,1:35.216,1:36.930
34,17,9,6,1:36.238,1:35.686,1:37.083
34,2,2,7,1:36.224,1:35.403,1:37.201
34,20,5,8,1:35.752,1:35.386,1:37.685
34,15,7,9,1:36.104,1:35.715,1:37.934
34,7,5,10,1:36.239,1:35.478,1:38.885
35,13,6,1,1:11.830,1:11.875,1:12.368
35,15,7,2,1:12.226,1:12.107,1:12.737
35,8,6,3,1:12.083,1:11.950,1:12.825
35,1,1,4,1:12.213,1:11.856,1:12.830
35,5,1,5,1:12.366,1:11.768,1:12.917
35,4,4,6,1:12.214,1:12.090,1:12.967
35,20,5,7,1:12.390,1:11.845,1:13.082
35,2,2,8,1:12.371,1:12.026,1:13.297
35,7,5,9,1:12.498,1:12.075,1:14.105
35,10,7,10,1:12.223,1:11.909,1:14.230
36,8,6,1,1:26.644,1:25.644,1:26.072
36,4,1,2,1:26.697,1:25.326,1:26.493
36,2,2,3,1:26.895,1:25.358,1:26.556
36,1,1,4,1:26.674,1:25.577,1:26.755
36,9,2,5,1:26.696,1:25.882,1:27.347
36,21,4,6,1:27.270,1:25.944,1:27.634
36,17,9,7,1:26.978,1:26.623,1:27.934
36,15,7,8,1:27.014,1:26.688,1:28.404
36,23,7,9,1:27.328,1:26.739,1:28.692
36,11,8,10,1:27.365,1:26.758,1:28.871
37,13,6,1,1:35.340,1:34.454,1:35.043
37,4,1,2,1:34.942,1:34.057,1:35.310
37,8,6,3,1:35.138,1:34.687,1:35.479
37,1,1,4,1:35.028,1:34.650,1:36.045
37,2,2,5,1:35.617,1:35.203,1:36.543
37,3,3,6,1:35.755,1:35.380,1:36.829
37,9,2,7,1:35.294,1:34.739,1:36.839
37,15,7,8,1:35.666,1:35.255,1:36.902
37,23,7,9,1:35.736,1:35.595,1:37.078
37,17,9,10,1:35.727,1:35.579,1:37.345
38,13,6,1,1:32.443,1:31.359,1:32.652
38,1,1,2,1:32.580,1:31.752,1:32.935
38,8,6,3,1:33.161,1:31.812,1:33.131
38,4,1,4,1:33.049,1:32.214,1:33.192
38,2,2,5,1:33.164,1:32.154,1:33.404
38,9,2,6,1:33.348,1:32.292,1:33.710
38,21,4,7,1:33.556,1:32.889,1:34.056
38,17,9,8,1:33.496,1:32.808,1:34.106
38,15,7,9,1:33.218,1:32.429,1:34.154
38,3,3,10,1:33.349,1:32.815,1:34.399
39,13,6,1,1:21.375,1:20.597,1:21.421
39,4,1,2,1:21.609,1:20.797,1:21.451
39,8,6,3,1:21.802,1:20.741,1:21.723
39,1,1,4,1:21.120,1:20.713,1:21.785
39,9,2,5,1:21.941,1:21.381,1:22.253
39,15,7,6,1:22.501,1:21.554,1:22.324
39,2,2,7,1:21.625,1:21.113,1:22.389
39,5,4,8,1:21.790,1:21.623,1:22.568
39,14,9,9,1:22.491,1:21.488,1:22.749
39,21,4,10,1:22.064,1:21.677,1:22.881
40,4,1,1,1:16.059,1:15.431,1:15.726
40,1,1,2,1:15.685,1:15.479,1:15.905
40,13,6,3,1:16.786,1:16.034,1:15.967
40,21,4,4,1:17.596,1:16.054,1:16.285
40,3,3,5,1:16.870,1:16.100,1:16.439
40,17,9,6,1:17.816,1:16.420,1:16.784
40,2,2,7,1:17.385,1:15.733,1:16.832
40,9,2,8,1:17.584,1:15.576,1:16.955
40,22,11,9,1:17.244,1:16.454,1:17.498
40,18,11,10,1:17.297,1:16.457,1:17.939
41,1,1,1,1:16.576,1:15.486,1:15.707
41,4,1,2,1:16.562,1:15.522,1:16.163
41,2,2,3,1:17.006,1:15.960,1:16.266
41,8,6,4,1:16.468,1:16.592,1:16.411
41,13,6,5,1:16.756,1:16.138,1:16.570
41,17,9,6,1:17.315,1:16.257,1:16.913
41,3,3,7,1:17.016,1:16.190,1:16.919
41,9,2,8,1:17.267,1:16.368,1:16.993
41,21,4,9,1:16.805,1:16.288,1:17.229
41,15,7,10,1:17.324,1:16.600,1:17.747
42,1,1,1,1:12.563,1:12.065,1:12.331
42,4,1,2,1:12.416,1:11.926,1:12.500
42,13,6,3,1:12.731,1:12.180,1:12.703
42,8,6,4,1:12.732,1:12.111,1:12.839
42,2,2,5,1:12.543,1:12.188,1:12.847
42,5,4,6,1:12.998,1:12.599,1:13.308
42,20,2,7,1:12.711,1:12.644,1:13.513
42,15,7,8,1:13.186,1:12.828,1:13.789
42,17,9,9,1:13.425,1:12.788,1:13.871
42,21,4,10,1:13.168,1:12.603,1:13.953
43,13,6,1,1:15.303,1:14.822,1:15.034
43,1,1,2,1:14.805,1:14.795,1:15.104
43,8,6,3,1:14.872,1:14.828,1:15.257
43,9,2,4,1:15.778,1:15.066,1:15.493
43,21,4,5,1:16.047,1:15.227,1:15.674
43,5,4,6,1:15.524,1:15.272,1:15.826
43,2,2,7,1:15.783,1:15.149,1:15.900
43,15,7,8,1:16.118,1:15.379,1:15.935
43,3,3,9,1:16.092,1:15.331,1:16.328
44,1,1,1,1:19.885,1:19.400,1:19.997
44,8,6,2,1:19.753,1:19.252,1:20.099
44,4,1,3,1:19.330,1:19.152,1:20.147
44,13,6,4,1:19.790,1:19.421,1:20.265
44,9,2,5,1:20.294,1:20.054,1:20.401
44,23,7,6,1:20.513,1:19.860,1:20.516
44,5,4,7,1:20.570,1:20.077,1:20.721
44,21,4,8,1:20.842,1:20.042,1:20.775
44,2,2,9,1:20.534,1:20.178,1:20.894
44,15,7,10,1:21.150,1:20.133,1:21.240
45,8,6,1,1:31.522,1:31.237,1:31.450
45,4,1,2,1:31.074,1:30.983,1:31.741
45,13,6,3,1:31.447,1:30.912,1:31.778
45,2,2,4,1:31.889,1:31.652,1:31.840
45,9,2,5,1:31.961,1:31.444,1:32.123
45,17,9,6,1:32.629,1:31.661,1:32.476
45,5,4,7,1:32.594,1:31.783,1:32.478
45,15,7,8,1:32.381,1:31.859,1:32.501
45,23,7,9,1:32.446,1:31.843,1:32.570
45,1,1,10,1:31.587,1:31.185,1:33.833
46,4,1,1,1:20.425,1:19.661,1:19.674
46,1,1,2,1:19.570,1:19.301,1:19.781
46,2,2,3,1:20.751,1:20.322,1:20.259
46,8,6,4,1:20.435,1:20.107,1:20.410
46,3,3,5,1:20.547,1:20.188,1:20.632
46,23,7,6,1:20.449,1:20.455,1:20.714
46,9,2,7,1:20.366,1:20.703,1:20.876
46,21,4,8,1:21.645,1:20.590,1:21.079
46,15,7,9,1:20.481,1:19.951,1:21.206
46,17,9,10,1:20.794,1:20.439,1:21.256
47,13,6,1,1:27.488,1:27.039,1:27.329
47,1,1,2,1:27.513,1:26.936,1:27.373
47,8,6,3,1:27.294,1:26.902,1:27.546
47,4,1,4,1:27.328,1:26.841,1:27.574
47,9,2,5,1:27.997,1:27.253,1:27.722
47,2,2,6,1:28.099,1:27.253,1:28.037
47,5,4,7,1:28.127,1:27.039,1:28.491
47,3,3,8,1:28.275,1:27.750,1:28.501
47,15,7,9,1:28.318,1:27.801,1:28.740
47,21,4,10,1:28.313,1:27.880,1:29.322
48,4,1,1,1:21.718,1:21.356,1:21.997
48,1,1,2,1:21.956,1:21.746,1:22.034
48,13,6,3,1:22.309,1:21.993,1:22.549
48,2,2,4,1:23.107,1:22.466,1:23.174
48,8,6,5,1:22.673,1:22.369,1:23.183
48,9,2,6,1:23.088,1:22.400,1:23.446
48,5,4,7,1:23.505,1:23.134,1:24.102
48,3,3,8,1:23.333,1:22.748,1:24.382
48,15,7,9,1:23.724,1:23.107,1:24.555
48,18,11,10,1:23.639,1:23.021,1:25.165
49,8,6,1,1:46.242,1:45.070,1:45.994
49,13,6,2,1:46.060,1:45.173,1:46.011
49,4,1,3,1:46.058,1:45.442,1:46.091
49,1,1,4,1:46.437,1:45.132,1:46.406
49,3,3,5,1:46.950,1:46.469,1:47.334
49,2,2,6,1:46.923,1:45.994,1:47.409
49,17,9,7,1:47.084,1:46.426,1:47.524
49,15,7,8,1:47.143,1:46.480,1:47.798
49,5,4,9,1:46.971,1:46.240,1:48.505
49,9,2,14,1:46.707,1:45.885,1:46.996
50,1,1,1,1:25.489,1:24.753,1:25.368
50,4,1,2,1:25.379,1:24.806,1:25.438
50,8,6,3,1:25.390,1:24.988,1:25.516
50,13,6,4,1:25.359,1:25.049,1:25.765
50,2,2,5,1:25.971,1:25.248,1:26.505
50,18,11,6,1:26.614,1:25.454,1:26.913
50,17,9,7,1:25.970,1:25.535,1:26.914
50,20,5,8,1:26.025,1:25.909,1:26.973
50,9,2,9,1:26.300,1:25.530,1:27.225
50,3,3,16,1:26.579,1:25.816,1:26.728
51,1,1,1,1:35.798,1:35.898,1:35.908
51,8,6,2,1:35.692,1:35.381,1:36.044
51,13,6,3,1:35.792,1:35.796,1:36.221
51,4,1,4,1:35.809,1:35.845,1:36.576
51,14,9,5,1:36.930,1:36.252,1:37.619
51,23,7,6,1:37.135,1:36.709,1:38.013
51,17,9,7,1:37.199,1:36.602,1:38.153
51,2,2,8,1:36.737,1:36.217,1:38.455
51,9,2,9,1:36.309,1:36.116,1:38.472
51,18,11,10,1:37.092,1:36.771,1:39.285
52,13,6,1,1:12.303,1:12.374,1:11.931
52,1,1,2,1:13.033,1:12.296,1:12.082
52,8,6,3,1:13.016,1:12.161,1:12.322
52,4,1,4,1:12.895,1:12.637,1:12.356
52,17,9,5,1:13.081,1:12.683,1:12.928
52,2,2,6,1:13.472,1:12.888,1:13.081
52,9,2,7,1:13.085,1:12.641,1:13.129
52,15,7,8,1:13.470,1:12.832,1:13.195
52,14,9,9,1:13.264,1:12.846,1:13.272
52,3,3,10,1:13.707,1:12.752,1:13.477
53,30,6,1,1:33.310,1:32.025,1:31.431
53,13,6,2,1:33.579,1:32.014,1:31.478
53,18,11,3,1:32.603,1:32.025,1:31.549
53,4,4,4,1:32.433,1:31.215,1:31.702
53,31,1,5,1:33.233,1:31.487,1:32.164
53,22,11,6,1:33.922,1:32.322,1:32.579
53,17,3,7,1:33.454,1:32.309,1:33.006
53,32,9,8,1:34.308,1:32.106,1:33.112
53,21,4,9,1:32.934,1:31.831,1:33.496
53,2,2,10,1:33.374,1:31.958,1:33.926
54,21,4,1,1:35.488,1:33.623,1:33.840
54,18,11,2,1:35.023,1:33.527,1:33.986
54,3,3,3,1:35.105,1:34.563,1:34.626
54,30,6,4,1:35.810,1:34.574,1:34.668
54,17,3,5,1:35.252,1:34.279,1:34.672
54,31,1,6,1:34.536,1:34.568,1:34.916
54,8,1,7,1:34.667,1:34.351,1:34.983
54,4,4,8,1:35.514,1:33.997,1:35.747
54,32,9,9,1:35.171,1:34.537,1:38.715
55,18,11,1,1:28.081,1:26.337,1:25.229
55,21,4,2,1:27.765,1:26.196,1:25.635
55,4,4,3,1:28.569,1:25.729,1:25.778
55,8,1,4,1:27.193,1:26.161,1:25.822
55,31,1,5,1:27.079,1:25.902,1:25.976
55,23,7,6,1:28.007,1:26.596,1:26.612
55,17,3,7,1:27.669,1:26.075,1:26.937
55,2,2,8,1:27.796,1:26.014,1:27.579
55,35,2,9,1:28.460,1:26.714,1:29.239
56,30,6,1,1:24.598,1:22.579,1:22.795
56,18,11,2,1:24.480,1:23.749,1:22.988
56,22,11,3,1:24.727,1:23.760,1:23.242
56,13,6,4,1:24.884,1:23.595,1:23.702
56,4,4,5,1:23.536,1:23.743,1:23.709
56,23,7,6,1:24.370,1:23.565,1:23.772
56,31,1,7,1:24.960,1:23.760,1:24.021
56,8,1,8,1:24.259,1:23.190,1:24.158
56,15,7,9,1:24.446,1:23.727,1:24.172
56,17,3,10,1:24.992,1:23.718,1:24.795
57,4,4,1,1:31.138,1:30.336,1:29.816
57,30,6,2,1:31.235,1:30.013,1:30.028
57,13,6,3,1:31.921,1:30.732,1:30.407
57,22,11,4,1:31.671,1:30.469,1:30.754
57,8,1,5,1:31.263,1:30.203,1:30.933
57,18,11,6,1:31.420,1:30.755,1:30.940
57,15,7,7,1:31.809,1:30.733,1:31.419
57,35,2,8,1:31.545,1:30.865,1:31.542
57,31,1,9,1:31.774,1:30.671,1:31.880
57,17,3,10,1:31.712,1:30.892,1:33.405
58,4,4,1,1:15.816,1:15.124,1:14.648
58,21,4,2,1:16.046,1:14.766,1:14.709
58,30,6,3,1:16.049,1:14.637,1:14.970
58,13,6,4,1:16.359,1:15.245,1:15.442
58,22,11,5,1:16.266,1:15.258,1:15.885
58,23,7,6,1:16.234,1:15.164,1:15.885
58,15,7,7,1:16.174,1:15.068,1:15.976
58,18,11,8,1:16.054,1:15.150,1:16.008
58,8,1,9,1:16.613,1:15.422,1:16.015
58,2,2,10,1:16.322,1:15.468,1:17.144
59,4,4,1,1:14.232,1:13.622,1:13.962
59,17,3,2,1:14.305,1:13.728,1:14.082
59,8,1,3,1:13.887,1:13.532,1:14.140
59,31,1,4,1:14.483,1:14.295,1:14.664
59,22,11,5,1:14.766,1:14.312,1:15.804
59,15,7,6,1:14.883,1:14.211,1:15.857
59,14,9,7,1:15.090,1:13.687,1:16.426
59,3,3,8,1:14.888,1:13.909,1:16.636
59,21,4,9,1:14.614,1:13.647,1:17.260
60,4,4,1,1:21.018,1:20.271,1:20.253
60,8,1,2,1:21.648,1:20.497,1:20.397
60,30,6,3,1:22.096,1:20.659,1:20.574
60,13,6,4,1:21.647,1:20.846,1:20.764
60,21,4,5,1:22.411,1:20.594,1:20.919
60,22,11,6,1:22.965,1:20.929,1:20.943
60,23,7,7,1:22.886,1:21.043,1:21.073
60,31,1,8,1:22.169,1:20.816,1:21.107
60,2,2,9,1:21.670,1:20.629,1:21.329
60,35,2,10,1:21.637,1:20.672,1:21.599
61,4,4,1,1:15.350,1:14.726,1:14.942
61,21,4,2,1:15.917,1:15.295,1:15.178
61,8,1,3,1:15.376,1:15.273,1:15.386
61,15,7,4,1:16.455,1:15.506,1:15.968
61,30,6,5,1:15.716,1:15.139,1:15.986
61,3,3,6,1:16.404,1:15.269,1:16.012
61,31,1,7,1:16.251,1:15.253,1:16.228
61,18,11,8,1:16.594,1:15.814,1:16.608
61,22,11,9,1:16.735,1:15.601,1:16.912
61,13,6,10,1:16.259,1:15.555,1:17.209
62,30,6,1,1:11.588,1:10.636,1:10.832
62,13,6,2,1:11.088,1:11.146,1:11.435
62,21,4,3,1:12.287,1:11.200,1:11.920
62,22,11,4,1:12.156,1:11.263,1:12.109
62,4,4,5,1:12.416,1:11.877,1:12.449
62,35,2,6,1:12.114,1:11.724,1:12.479
62,18,11,7,1:12.238,1:11.865,1:12.523
62,23,7,8,1:11.879,1:11.673,1:12.795
62,8,1,9,1:12.777,1:12.135,1:13.174
62,2,2,10,1:11.891,1:11.718,1:15.280
63,30,6,1,1:15.865,1:15.111,1:15.493
63,13,6,2,1:16.277,1:15.679,1:15.510
63,4,4,3,1:16.328,1:15.706,1:15.785
63,15,7,4,1:15.550,1:15.776,1:16.036
63,23,7,5,1:15.949,1:15.625,1:16.091
63,8,1,6,1:16.154,1:15.742,1:16.281
63,21,4,7,1:16.825,1:15.901,1:16.345
63,37,1,8,1:16.679,1:15.902,1:16.632
63,3,3,9,1:16.534,1:15.926,1:18.272
63,14,9,10,1:16.350,1:15.974,1:18.663
64,8,1,1,1:15.214,1:14.410,1:14.070
64,30,6,2,1:14.904,1:13.778,1:14.205
64,13,6,3,1:14.412,1:14.094,1:14.569
64,18,11,4,1:15.869,1:14.378,1:14.862
64,21,4,5,1:15.916,1:14.540,1:14.894
64,22,11,6,1:15.757,1:14.652,1:14.934
64,4,4,7,1:15.518,1:14.746,1:15.282
64,23,7,8,1:15.789,1:14.743,1:15.923
64,37,1,9,1:15.655,1:15.021,1:15.936
64,14,9,10,1:15.836,1:14.826,1:16.326
65,8,1,1,1:20.080,1:19.704,1:19.599
65,13,6,2,1:19.742,1:19.504,1:19.886
65,22,11,3,1:21.141,1:19.783,1:20.085
65,18,11,4,1:20.820,1:19.943,1:20.092
65,37,1,5,1:21.288,1:19.991,1:20.117
65,17,3,6,1:21.335,1:20.047,1:20.266
65,23,7,7,1:21.112,1:20.243,1:20.759
65,21,4,8,1:21.370,1:20.154,1:20.924
65,15,7,9,1:21.434,1:20.231,1:21.132
65,9,2,10,1:20.891,1:20.256,1:22.049
66,13,6,1,1:27.306,1:27.059,1:26.907
66,30,6,2,1:27.385,1:25.850,1:27.284
66,4,4,3,1:27.861,1:26.917,1:27.321
66,21,4,4,1:28.175,1:27.346,1:27.564
66,23,7,5,1:27.668,1:27.062,1:27.569
66,2,2,6,1:28.200,1:27.251,1:27.785
66,18,11,7,1:28.222,1:26.872,1:27.790
66,8,1,8,1:28.236,1:27.202,1:27.866
66,9,2,9,1:28.212,1:27.405,1:28.167
66,17,3,10,1:28.307,1:27.608,1:29.436
67,8,1,1,1:21.994,1:21.349,1:21.484
67,30,6,2,1:21.711,1:21.353,1:21.486
67,2,2,3,1:21.764,1:21.425,1:21.653
67,13,6,4,1:22.028,1:21.225,1:21.704
67,18,11,5,1:22.512,1:21.572,1:22.011
67,9,2,6,1:22.437,1:21.270,1:22.258
67,37,1,7,1:22.422,1:21.878,1:22.280
67,22,11,8,1:22.640,1:21.688,1:22.787
67,21,4,9,1:22.486,1:21.722,1:23.175
67,4,4,10,1:21.747,1:21.526,1:25.688
68,4,4,1,1:44.128,1:43.951,1:44.360
68,21,4,2,1:44.378,1:44.336,1:44.992
68,22,11,3,1:47.072,1:45.228,1:45.503
68,18,11,4,1:45.809,1:44.662,1:45.503
68,8,1,5,1:44.909,1:45.622,1:45.754
68,30,6,6,1:47.366,1:45.660,1:45.775
68,37,1,7,1:44.808,1:45.095,1:45.877
68,2,2,8,1:46.249,1:45.055,1:46.053
68,9,2,9,1:46.049,1:45.576,1:46.632
68,38,9,10,1:46.387,1:45.747,1:48.021
69,13,6,1,1:30.112,1:29.830,1:29.599
69,30,6,2,1:31.279,1:28.954,1:29.711
69,23,7,3,1:30.595,1:30.299,1:29.989
69,15,7,4,1:30.420,1:30.204,1:30.039
69,4,4,5,1:30.976,1:30.357,1:30.371
69,21,4,6,1:31.696,1:30.306,1:30.599
69,18,11,7,1:30.847,1:30.268,1:30.992
69,22,11,8,1:31.972,1:30.598,1:31.478
69,2,2,9,1:31.811,1:30.470,1:31.513
69,3,3,10,1:30.585,1:30.321,1:31.856
70,13,6,1,1:10.643,1:10.775,1:10.680
70,8,1,2,1:12.035,1:11.386,1:11.299
70,15,7,3,1:11.885,1:11.343,1:11.328
70,4,4,4,1:11.791,1:11.148,1:11.567
70,22,11,5,1:12.017,1:11.578,1:11.619
70,21,4,6,1:12.042,1:11.461,1:11.629
70,23,7,7,1:11.713,1:11.550,1:11.695
70,2,2,8,1:12.307,1:11.648,1:11.882
70,9,2,9,1:12.040,1:11.589,1:12.131
1,18,23,1,1:25.211,1:24.855,1:26.202
1,22,23,2,1:25.006,1:24.783,1:26.505
1,20,9,3,1:25.938,1:25.121,1:26.830
1,9,2,4,1:25.922,1:25.152,1:26.914
1,3,3,5,1:25.846,1:25.123,1:26.973
1,10,7,6,1:25.499,1:25.281,1:26.975
1,13,6,7,1:25.844,1:25.319,1:27.033
1,15,7,8,1:26.194,1:25.265,1:27.127
1,8,6,9,1:25.899,1:25.380,1:27.163
1,17,9,10,1:25.427,1:25.241,1:27.246
2,18,23,1,1:35.058,1:33.784,1:35.181
2,15,7,2,1:34.745,1:33.990,1:35.273
2,20,9,3,1:34.935,1:34.276,1:35.518
2,22,23,4,1:34.681,1:34.387,1:35.651
2,10,7,5,1:34.907,1:34.258,1:35.690
2,3,3,6,1:35.083,1:34.547,1:35.750
